cat_name,Year,GMV,Revenue
Machinery & Industrial Parts,2019,3297360000.0,6594720000.0
Machinery & Industrial Parts,2019,2159960000.0,4319920000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Automotive & Transportation,2020,1650110000.0,3300220000.0
Machinery & Industrial Parts,2019,1603360000.0,3206720000.0
Automotive & Transportation,2019,825110000.0,2887885000.0
Machinery & Industrial Parts,2019,1415810000.0,2831620000.0
Automotive & Transportation,2019,770110000.0,2695385000.0
Automotive & Transportation,2019,770110000.0,2695385000.0
Automotive & Transportation,2019,770110000.0,2695385000.0
Machinery & Industrial Parts,2019,1177938234.0,2355876468.0
Machinery & Industrial Parts,2019,1058890000.0,2117780000.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Automotive & Transportation,2020,273398450.0,1777089925.0
Machinery & Industrial Parts,2019,723940000.0,1447880000.0
Machinery & Industrial Parts,2019,691625000.0,1383250000.0
Machinery & Industrial Parts,2019,663110000.0,1326220000.0
Computer & Communication,2020,330110000.0,1320440000.0
Computer & Communication,2020,330110000.0,1320440000.0
Computer & Communication,2020,330110000.0,1320440000.0
Automotive & Transportation,2020,650130000.0,1300260000.0
Automotive & Transportation,2020,650130000.0,1300260000.0
Automotive & Transportation,2020,650130000.0,1300260000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Automotive & Transportation,2020,252367800.0,1261839000.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,165165000.0,1238737500.0
Computer & Communication,2020,152031000.0,1140232500.0
Computer & Communication,2020,152031000.0,1140232500.0
Computer & Communication,2020,152031000.0,1140232500.0
Computer & Communication,2020,152031000.0,1140232500.0
Computer & Communication,2020,152031000.0,1140232500.0
Computer & Communication,2020,152031000.0,1140232500.0
Automotive & Transportation,2019,544610000.0,1089220000.0
Machinery & Industrial Parts,2019,532510000.0,1065020000.0
Agriculture & Food,2020,476553000.0,953106000.0
Machinery & Industrial Parts,2019,472010000.0,944020000.0
Machinery & Industrial Parts,2019,441760000.0,883520000.0
Machinery & Industrial Parts,2019,439855000.0,879710000.0
Computer & Communication,2020,153120000.0,842160000.0
Computer & Communication,2020,153120000.0,842160000.0
Computer & Communication,2020,153120000.0,842160000.0
Machinery & Industrial Parts,2020,396110000.0,792220000.0
Computer & Communication,2020,180120000.0,720480000.0
Computer & Communication,2020,180120000.0,720480000.0
Computer & Communication,2020,180120000.0,720480000.0
Computer & Communication,2020,180120000.0,720480000.0
Computer & Communication,2020,95820000.0,718650000.0
Computer & Communication,2020,95820000.0,718650000.0
Machinery & Industrial Parts,2019,355245000.0,710490000.0
Machinery & Industrial Parts,2019,354640000.0,709280000.0
Machinery & Industrial Parts,2019,346775000.0,693550000.0
Machinery & Industrial Parts,2019,338910000.0,677820000.0
Machinery & Industrial Parts,2019,336720000.0,673440000.0
Machinery & Industrial Parts,2019,331800000.0,663600000.0
Computer & Communication,2020,165110000.0,660440000.0
Computer & Communication,2020,165110000.0,660440000.0
Computer & Communication,2020,87835000.0,658762500.0
Computer & Communication,2020,87835000.0,658762500.0
Computer & Communication,2020,87835000.0,658762500.0
Computer & Communication,2020,87835000.0,658762500.0
Computer & Communication,2020,82927000.0,621952500.0
Computer & Communication,2020,82927000.0,621952500.0
Computer & Communication,2020,82927000.0,621952500.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Electronics,2020,204710000.0,614130000.0
Machinery & Industrial Parts,2019,292930000.0,585860000.0
Automotive & Transportation,2019,291610000.0,583220000.0
Computer & Communication,2020,105126000.0,578193000.0
Machinery & Industrial Parts,2019,288090000.0,576180000.0
Machinery & Industrial Parts,2019,277563000.0,555126000.0
Electronics,2019,272800000.0,545600000.0
Computer & Communication,2020,97630000.0,536965000.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Computer & Communication,2020,70169000.0,526267500.0
Machinery & Industrial Parts,2019,262075000.0,524150000.0
Computer & Communication,2020,130130000.0,520520000.0
Machinery & Industrial Parts,2019,246627000.0,493254000.0
Machinery & Industrial Parts,2019,242110000.0,484220000.0
Computer & Communication,2020,120120000.0,480480000.0
Machinery & Industrial Parts,2020,236610000.0,473220000.0
Machinery & Industrial Parts,2019,232925000.0,465850000.0
Computer & Communication,2019,229350000.0,458700000.0
Computer & Communication,2020,225610000.0,451220000.0
Computer & Communication,2020,225610000.0,451220000.0
Computer & Communication,2020,225610000.0,451220000.0
Computer & Communication,2020,225610000.0,451220000.0
Machinery & Industrial Parts,2019,211860000.0,423720000.0
Automotive & Transportation,2019,209110000.0,418220000.0
Machinery & Industrial Parts,2019,207625000.0,415250000.0
Computer & Communication,2019,206646000.0,413292000.0
Automotive & Transportation,2019,204710000.0,409420000.0
Automotive & Transportation,2019,204710000.0,409420000.0
Agriculture & Food,2020,203610000.0,407220000.0
Agriculture & Food,2020,203610000.0,407220000.0
Machinery & Industrial Parts,2019,203390000.0,406780000.0
Computer & Communication,2020,72540000.0,398970000.0
Computer & Communication,2020,72540000.0,398970000.0
Automotive & Transportation,2019,198110000.0,396220000.0
Computer & Communication,2020,70490000.0,387695000.0
Computer & Communication,2020,70490000.0,387695000.0
Automotive & Transportation,2019,192610000.0,385220000.0
Automotive & Transportation,2019,192610000.0,385220000.0
Computer & Communication,2019,191510000.0,383020000.0
Machinery & Industrial Parts,2019,188870000.0,377740000.0
Computer & Communication,2020,90150000.0,360600000.0
Computer & Communication,2020,90150000.0,360600000.0
Automotive & Transportation,2019,178310000.0,356620000.0
Computer & Communication,2020,64480000.0,354640000.0
Computer & Communication,2020,64480000.0,354640000.0
Computer & Communication,2020,64480000.0,354640000.0
Computer & Communication,2020,63189000.0,347539500.0
Computer & Communication,2020,63189000.0,347539500.0
Computer & Communication,2020,63070000.0,346885000.0
Computer & Communication,2020,63070000.0,346885000.0
Automotive & Transportation,2019,172810000.0,345620000.0
Automotive & Transportation,2019,170610000.0,341220000.0
Computer & Communication,2020,61798000.0,339889000.0
Computer & Communication,2020,60180000.0,330990000.0
Machinery & Industrial Parts,2019,163800000.0,327600000.0
Computer & Communication,2020,58989000.0,324439500.0
Automotive & Transportation,2019,92510000.0,323785000.0
Computer & Communication,2020,58800000.0,323400000.0
Automotive & Transportation,2019,160710000.0,321420000.0
Machinery & Industrial Parts,2019,160435000.0,320870000.0
Computer & Communication,2020,58305000.0,320677500.0
Computer & Communication,2020,58305000.0,320677500.0
Computer & Communication,2020,58305000.0,320677500.0
Computer & Communication,2020,57398000.0,315689000.0
Computer & Communication,2020,57398000.0,315689000.0
Computer & Communication,2020,57398000.0,315689000.0
Computer & Communication,2020,78130000.0,312520000.0
Computer & Communication,2020,78130000.0,312520000.0
Automotive & Transportation,2019,155210000.0,310420000.0
Automotive & Transportation,2019,153010000.0,306020000.0
Computer & Communication,2020,55416000.0,304788000.0
Computer & Communication,2020,55416000.0,304788000.0
Computer & Communication,2020,55416000.0,304788000.0
Computer & Communication,2020,55416000.0,304788000.0
Automotive & Transportation,2019,151910000.0,303820000.0
Computer & Communication,2020,150120000.0,300240000.0
Machinery & Industrial Parts,2019,149545000.0,299090000.0
Computer & Communication,2020,54240000.0,298320000.0
Computer & Communication,2020,54240000.0,298320000.0
Computer & Communication,2020,54162000.0,297891000.0
Automotive & Transportation,2019,148610000.0,297220000.0
Computer & Communication,2020,53200000.0,292600000.0
Computer & Communication,2020,53107000.0,292088500.0
Computer & Communication,2020,72120000.0,288480000.0
Computer & Communication,2020,72120000.0,288480000.0
Computer & Communication,2020,72120000.0,288480000.0
Computer & Communication,2020,52245000.0,287347500.0
Computer & Communication,2020,52245000.0,287347500.0
Computer & Communication,2020,52245000.0,287347500.0
Machinery & Industrial Parts,2019,143601766.0,287203532.0
Machinery & Industrial Parts,2019,143495000.0,286990000.0
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2020,44135325.0,286879612.5
Automotive & Transportation,2019,142010000.0,284020000.0
"Beauty, Sport & Fashion",2019,51450000.0,282975000.0
Machinery & Industrial Parts,2019,140954000.0,281908000.0
Computer & Communication,2020,140140000.0,280280000.0
Computer & Communication,2020,140140000.0,280280000.0
Computer & Communication,2020,140140000.0,280280000.0
Computer & Communication,2020,50700000.0,278850000.0
Computer & Communication,2020,50700000.0,278850000.0
Machinery & Industrial Parts,2019,139260000.0,278520000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Computer & Communication,2020,138740000.0,277480000.0
Automotive & Transportation,2019,138710000.0,277420000.0
Computer & Communication,2020,50400000.0,277200000.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Automotive & Transportation,2020,42506400.0,276291600.0
Electronics,2019,78753060.0,275635710.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Computer & Communication,2020,110110000.0,275275000.0
Machinery & Industrial Parts,2019,137610000.0,275220000.0
Computer & Communication,2019,137340000.0,274680000.0
Automotive & Transportation,2020,42222050.0,274443325.0
Automotive & Transportation,2020,42222050.0,274443325.0
Computer & Communication,2020,49135000.0,270242500.0
Computer & Communication,2020,49135000.0,270242500.0
Computer & Communication,2020,49135000.0,270242500.0
Machinery & Industrial Parts,2019,134420000.0,268840000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Automotive & Transportation,2020,53133000.0,265665000.0
Computer & Communication,2020,66110000.0,264440000.0
Computer & Communication,2020,66110000.0,264440000.0
Computer & Communication,2020,66110000.0,264440000.0
Automotive & Transportation,2019,132110000.0,264220000.0
Computer & Communication,2020,47460000.0,261030000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2020,130130000.0,260260000.0
Computer & Communication,2019,129910000.0,259820000.0
Computer & Communication,2020,46962000.0,258291000.0
Automotive & Transportation,2019,128810000.0,257620000.0
Computer & Communication,2020,64160000.0,256640000.0
Machinery & Industrial Parts,2019,128136450.0,256272900.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127696000.0,255392000.0
Agriculture & Food,2019,127661200.0,255322400.0
Machinery & Industrial Parts,2019,127160000.0,254320000.0
Automotive & Transportation,2019,126610000.0,253220000.0
Automotive & Transportation,2019,125510000.0,251020000.0
Computer & Communication,2020,45360000.0,249480000.0
Agriculture & Food,2019,124503600.0,249007200.0
Automotive & Transportation,2019,123310000.0,246620000.0
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2020,37345275.0,242744287.5
Automotive & Transportation,2019,121110000.0,242220000.0
Automotive & Transportation,2019,121110000.0,242220000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120135000.0,240270000.0
Computer & Communication,2020,120120000.0,240240000.0
Computer & Communication,2020,120120000.0,240240000.0
Computer & Communication,2020,120120000.0,240240000.0
Computer & Communication,2020,43430000.0,238865000.0
Computer & Communication,2020,43095000.0,237022500.0
Automotive & Transportation,2019,117810000.0,235620000.0
Automotive & Transportation,2019,117810000.0,235620000.0
Machinery & Industrial Parts,2019,117480000.0,234960000.0
Automotive & Transportation,2019,116710000.0,233420000.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2020,35726350.0,232221275.0
Automotive & Transportation,2019,115610000.0,231220000.0
Computer & Communication,2019,113685000.0,227370000.0
Automotive & Transportation,2019,113410000.0,226820000.0
Machinery & Industrial Parts,2019,112640000.0,225280000.0
Automotive & Transportation,2019,112310000.0,224620000.0
Computer & Communication,2020,112140000.0,224280000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Agriculture & Food,2019,111734000.0,223468000.0
Machinery & Industrial Parts,2019,111000000.0,222000000.0
Automotive & Transportation,2019,110110000.0,220220000.0
Automotive & Transportation,2019,110110000.0,220220000.0
Automotive & Transportation,2019,110110000.0,220220000.0
Automotive & Transportation,2019,110110000.0,220220000.0
Automotive & Transportation,2019,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
Computer & Communication,2020,110110000.0,220220000.0
